amplified_author_handle,in_member_list,total_inbound_retweets,unique_amplifier_count,unique_amplified_posts,top_amplifier_handle,top_amplifier_count,top_amplifier_share,amplification_hhi,repeat_crew_overlap,median_first_retweet_lag_sec,fastest_amplifier_handle,cross_component_reach,within_15m_inbound,within_60m_inbound,top_first_retweeter_handle,top_first_retweeter_count,captured_role_mix,amplification_score
Wwwwww42362442,True,3,3,3,AgelisDimitris,1,0.3333,0.3333,0.0,47605,AgelisDimitris,1,3,3,AgelisDimitris,1,mixed_behavior:0.33; media_business:0.33; amplifier_suspect:0.33,23.3022
Ymcapost,False,3,3,3,Ah_riman,1,0.3333,0.3333,0.0,8277,seriousthreat98,1,3,3,Ah_riman,1,mixed_behavior:0.67; source_hub:0.33,23.3022
a_loverdos,False,3,3,3,Track11John,1,0.3333,0.3333,0.0,35654,Briassulis,1,3,3,Track11John,1,mixed_behavior:0.67; amplifier_suspect:0.33,23.3022
ioannisekolovos,False,3,3,2,RockRock222555,1,0.3333,0.3333,0.0,46456,NikosVsdl8,1,3,3,NikosVsdl8,1,mixed_behavior:0.67; amplifier_suspect:0.33,23.3022
manoliskalatzis,False,3,3,3,anastassios2401,1,0.3333,0.3333,0.0,28335,MKioulafa,1,3,3,anastassios2401,1,media_business:0.33; amplifier_suspect:0.33; mixed_behavior:0.33,23.3022
myrtozax,False,3,3,3,nickthegreek5,1,0.3333,0.3333,0.0,42137,nickthegreek5,1,3,3,nickthegreek5,1,mixed_behavior:0.67; media_business:0.33,23.3022
nickthegreek5,True,3,3,3,BatorGr,1,0.3333,0.3333,0.0,5653,MariaDecokeke,1,3,3,BatorGr,1,amplifier_suspect:0.33; media_business:0.33; mixed_behavior:0.33,23.3022
nikos_aggelakis,True,3,3,3,greek_paris_13,1,0.3333,0.3333,0.0,12519,greek_paris_13,1,3,3,greek_paris_13,1,mixed_behavior:1.00,23.3022
oikonomikon,False,3,3,3,Xeniaxe19580370,1,0.3333,0.3333,0.0,35856,Anthology2026,1,3,3,Xeniaxe19580370,1,amplifier_suspect:0.33; mixed_behavior:0.33; retail_user:0.33,23.3022
AndriopoulosD,False,6,6,1,giannMak,1,0.1667,0.1667,0.0,1433,giannMak,1,2,4,giannMak,1,mixed_behavior:0.50; amplifier_suspect:0.33; media_business:0.17,23.2951
4thOfJuly365,False,2,2,2,xariszak2,1,0.5,0.5,0.0,25806,xariszak2,1,2,2,xariszak2,1,amplifier_suspect:0.50; mixed_behavior:0.50,23.1833
AlcibiadesScamb,False,2,2,1,economi94461498,1,0.5,0.5,0.0,16260,economi94461498,1,2,2,economi94461498,1,amplifier_suspect:1.00,23.1833
BasketNews_com,False,2,2,2,aggelikiME25,1,0.5,0.5,0.0,24968,milinimaria,1,2,2,aggelikiME25,1,mixed_behavior:0.50; unknown:0.50,23.1833
BeardedChad1995,False,2,2,2,Fotinh5,1,0.5,0.5,0.0,25545,Fotinh5,1,2,2,Fotinh5,1,amplifier_suspect:1.00,23.1833
BoLoudon,False,2,2,2,Anthology2026,1,0.5,0.5,0.0,39373,AthanasiouCccp,1,2,2,Anthology2026,1,retail_user:0.50; media_business:0.50,23.1833
Chrysa46958080,False,2,2,2,vythos70,1,0.5,0.5,0.0,11678,galex1908,1,2,2,vythos70,1,mixed_behavior:0.50; amplifier_suspect:0.50,23.1833
DavidJHarrisJr,False,2,2,2,Aaagiiisss,1,0.5,0.5,0.0,33098,paliakaravana59,1,2,2,Aaagiiisss,1,amplifier_suspect:1.00,23.1833
Eleni_Benziki,False,2,2,2,VforVolemenos,1,0.5,0.5,0.0,5632,VforVolemenos,1,2,2,VforVolemenos,1,mixed_behavior:0.50; amplifier_suspect:0.50,23.1833
JGrant5291453,False,2,2,2,MKioulafa,1,0.5,0.5,0.0,41498,MKioulafa,1,2,2,MKioulafa,1,mixed_behavior:0.50; amplifier_suspect:0.50,23.1833
LelaAth,False,2,2,2,AgelisDimitris,1,0.5,0.5,0.0,2915,AgelisDimitris,1,2,2,AgelisDimitris,1,mixed_behavior:0.50; amplifier_suspect:0.50,23.1833
MakisVoridis,False,2,2,1,Myrtilo01,1,0.5,0.5,0.0,60,Myrtilo01,1,2,2,Myrtilo01,1,media_business:0.50; amplifier_suspect:0.50,23.1833
NomizwZw,False,2,2,2,GiotaPapapetrou,1,0.5,0.5,0.0,12800,GiotaPapapetrou,1,2,2,GiotaPapapetrou,1,retail_user:0.50; mixed_behavior:0.50,23.1833
PLA_MilitaryUpd,False,2,2,2,lidakis_manos,1,0.5,0.5,0.0,41087,lidakis_manos,1,2,2,lidakis_manos,1,amplifier_suspect:0.50; mixed_behavior:0.50,23.1833
PlakiasNikos,False,2,2,2,dimitris7987,1,0.5,0.5,0.0,28144,dimitris7987,1,2,2,dimitris7987,1,mixed_behavior:1.00,23.1833
PoliticalGR,False,2,2,2,paliakaravana59,1,0.5,0.5,0.0,96019,paliakaravana59,1,2,2,paliakaravana59,1,amplifier_suspect:0.50; mixed_behavior:0.50,23.1833
RealDonKeith,False,2,2,2,Anthology2026,1,0.5,0.5,0.0,59972,Anthology2026,1,2,2,Anthology2026,1,retail_user:0.50; mixed_behavior:0.50,23.1833
THANASIGOUNARIS,False,2,2,2,vythos70,1,0.5,0.5,0.0,27369,MasenkaMm230158,1,2,2,vythos70,1,mixed_behavior:0.50; amplifier_suspect:0.50,23.1833
TRobinsonNewEra,False,2,2,2,johnblandos,1,0.5,0.5,0.0,30319,johnblandos,1,2,2,johnblandos,1,mixed_behavior:0.50; media_business:0.50,23.1833
TenfjordAmanda,False,2,2,2,foivos_trikkis_,1,0.5,0.5,0.0,81453,foivos_trikkis_,1,2,2,foivos_trikkis_,1,retail_user:0.50; mixed_behavior:0.50,23.1833
TheocharousH,False,2,2,2,Briassulis,1,0.5,0.5,0.0,103510,AgelisDimitris,1,2,2,Briassulis,1,mixed_behavior:1.00,23.1833
Theodoros674021,True,2,2,2,angelikitsakani,1,0.5,0.5,0.0,1613,AgelisDimitris,1,2,2,angelikitsakani,1,amplifier_suspect:0.50; mixed_behavior:0.50,23.1833
TodayinHistory,False,2,2,2,Anastasia7882,1,0.5,0.5,0.0,49557,frel_elias,1,2,2,Anastasia7882,1,amplifier_suspect:0.50; mixed_behavior:0.50,23.1833
YanniKouts,False,2,2,2,MKioulafa,1,0.5,0.5,0.0,7219,MKioulafa,1,2,2,MKioulafa,1,mixed_behavior:1.00,23.1833
aikarerina,True,2,2,2,RockRock222555,1,0.5,0.5,0.0,15471,aikarerina,1,2,2,RockRock222555,1,mixed_behavior:0.50; media_business:0.50,23.1833
alexdom2,False,2,2,2,ledentiste2,1,0.5,0.5,0.0,130300821,aggelikiME25,1,2,2,ledentiste2,1,mixed_behavior:1.00,23.1833
appistol,False,2,2,2,cavodoro,1,0.5,0.5,0.0,38899,NikosVsdl8,1,2,2,cavodoro,1,amplifier_suspect:1.00,23.1833
artz1b00rtz1,True,2,2,2,QuercusLg,1,0.5,0.5,0.0,16185,QuercusLg,1,2,2,QuercusLg,1,retail_user:0.50; media_business:0.50,23.1833
elenimavridou12,False,2,2,2,sinakatsarou,1,0.5,0.5,0.0,22207,sinakatsarou,1,2,2,sinakatsarou,1,mixed_behavior:0.50; amplifier_suspect:0.50,23.1833
fortoseis,False,2,2,2,AgelisDimitris,1,0.5,0.5,0.0,36306,ArisBJJ,1,2,2,AgelisDimitris,1,mixed_behavior:1.00,23.1833
himeroscr,False,2,2,2,K_Sav215,1,0.5,0.5,0.0,3926,ZbejVty,1,2,2,K_Sav215,1,mixed_behavior:0.50; amplifier_suspect:0.50,23.1833
jggkatas,False,2,2,2,AgelisDimitris,1,0.5,0.5,0.0,271380,Lalunaromantico,1,2,2,AgelisDimitris,1,mixed_behavior:1.00,23.1833
johnblandos,True,2,2,2,angelikitsakani,1,0.5,0.5,0.0,886,nickthegreek5,1,2,2,angelikitsakani,1,amplifier_suspect:0.50; media_business:0.50,23.1833
liz_churchill10,False,2,2,2,Xeniaxe19580370,1,0.5,0.5,0.0,56105,nickthegreek5,1,2,2,Xeniaxe19580370,1,amplifier_suspect:0.50; media_business:0.50,23.1833
matzyian,False,2,2,2,nickthegreek5,1,0.5,0.5,0.0,39393,SenzakiKamo,1,2,2,nickthegreek5,1,media_business:0.50; retail_user:0.50,23.1833
mollymar86,False,2,2,2,economi94461498,1,0.5,0.5,0.0,5959,MariaDecokeke,1,2,2,economi94461498,1,amplifier_suspect:0.50; media_business:0.50,23.1833
mpantazo,True,2,2,2,hatz_patty,1,0.5,0.5,0.0,23282,economi94461498,1,2,2,hatz_patty,1,mixed_behavior:0.50; amplifier_suspect:0.50,23.1833
nasos19791979,False,2,2,2,ZbejVty,1,0.5,0.5,0.0,7210,GiotaPapapetrou,1,2,2,ZbejVty,1,amplifier_suspect:0.50; retail_user:0.50,23.1833
nyctalopos,False,2,2,2,GiotaPapapetrou,1,0.5,0.5,0.0,9323,aggelikiME25,1,2,2,GiotaPapapetrou,1,retail_user:0.50; mixed_behavior:0.50,23.1833
paliakaravana59,True,2,2,2,vythos70,1,0.5,0.5,0.0,3048,sinakatsarou,1,2,2,vythos70,1,mixed_behavior:1.00,23.1833
petros_GR,False,2,2,2,46spiros,1,0.5,0.5,0.0,1851,46spiros,1,2,2,46spiros,1,amplifier_suspect:0.50; unknown:0.50,23.1833
sciencegirl,False,2,2,2,dinoskonstantin,1,0.5,0.5,0.0,57095,dinoskonstantin,1,2,2,dinoskonstantin,1,amplifier_suspect:1.00,23.1833
skaigr,False,2,2,2,galex1908,1,0.5,0.5,0.0,55265,galex1908,1,2,2,galex1908,1,amplifier_suspect:0.50; mixed_behavior:0.50,23.1833
tbickle1976,False,2,2,2,margko73,1,0.5,0.5,0.0,17522,margko73,1,2,2,margko73,1,amplifier_suspect:0.50; media_business:0.50,23.1833
vasgeo310,True,2,2,1,economi94461498,1,0.5,0.5,0.0,15720,economi94461498,1,2,2,economi94461498,1,amplifier_suspect:1.00,23.1833
pavlmarin,False,8,8,1,angelikitsakani,1,0.125,0.125,0.0,279,angelikitsakani,1,1,3,angelikitsakani,1,mixed_behavior:0.75; amplifier_suspect:0.25,22.8504
JamesCartash,False,5,5,2,MKioulafa,1,0.2,0.2,0.0,25822,MKioulafa,1,2,3,MKioulafa,1,amplifier_suspect:0.60; mixed_behavior:0.20; media_business:0.20,22.7285
KosmidisStathis,True,5,5,2,Track11John,1,0.2,0.2,0.0,32390,Briassulis,1,2,2,Briassulis,1,mixed_behavior:0.80; amplifier_suspect:0.20,22.7285
MilkaTsitsi,False,5,5,2,Briassulis,1,0.2,0.2,0.0,9986,Briassulis,1,2,3,Briassulis,1,mixed_behavior:0.60; amplifier_suspect:0.40,22.7285
jsuIvUNFc6JnBTZ,False,5,5,2,kostasagg1965,1,0.2,0.2,0.0,15880,vythos70,1,2,2,kostasagg1965,1,mixed_behavior:0.40; retail_user:0.20; media_business:0.20; amplifier_suspect:0.20,22.7285
kostasp194,True,5,5,2,Track11John,1,0.2,0.2,0.0,20672,mpantazo,1,2,3,mpantazo,1,mixed_behavior:0.40; amplifier_suspect:0.40; media_business:0.20,22.7285
verazeras,False,5,5,2,MenoEdo,1,0.2,0.2,0.0,40826,MenoEdo,1,2,4,MenoEdo,1,amplifier_suspect:0.40; mixed_behavior:0.20; media_business:0.20; retail_user:0.20,22.7285
JemappelleEve,False,4,4,2,Aaagiiisss,1,0.25,0.25,0.0,25400,Lucy75218876,1,2,2,Lucy75218876,1,amplifier_suspect:0.50; unknown:0.25; retail_user:0.25,22.27
ZbejVty,True,4,4,2,ZbejVty,1,0.25,0.25,0.0,4092,ZbejVty,1,2,3,Lalunaromantico,1,amplifier_suspect:0.50; mixed_behavior:0.50,22.27
ek_tou_kanapeos,False,4,4,2,AleaJactaEst101,1,0.25,0.25,0.0,4986,AleaJactaEst101,1,2,2,AleaJactaEst101,1,unknown:0.25; source_hub:0.25; mixed_behavior:0.25; amplifier_suspect:0.25,22.27
prng2777,True,4,4,2,TsigkaEfi,1,0.25,0.25,0.0,17235,Nogate_T,1,2,3,TsigkaEfi,1,amplifier_suspect:1.00,22.27
eucopresident,False,7,7,1,K_Sav215,1,0.1429,0.1429,0.0,3498,K_Sav215,1,1,4,K_Sav215,1,mixed_behavior:0.57; media_business:0.14; amplifier_suspect:0.14; unknown:0.14,22.2653
GGoudaras,False,8,8,1,Kostas18748292,1,0.125,0.125,0.0,1881,Kostas18748292,2,1,4,Kostas18748292,1,amplifier_suspect:0.50; mixed_behavior:0.25; unknown:0.12; media_business:0.12,22.2254
G4Heron,True,4,4,3,aggelikiME25,1,0.25,0.25,0.0,31341,4lhc_athens,2,3,4,4lhc_athens,1,mixed_behavior:0.50; retail_user:0.50,22.1707
Ander_Bruckes,False,3,3,1,JimyWis,1,0.3333,0.3333,0.0,18146,JimyWis,1,2,2,JimyWis,1,amplifier_suspect:0.67; media_business:0.33,22.1515
AthanasiouCccp,True,3,3,2,PitSpencer,1,0.3333,0.3333,0.0,5764,nickthegreek5,1,2,2,PitSpencer,1,amplifier_suspect:0.33; mixed_behavior:0.33; media_business:0.33,22.1515
FLapsani,False,3,3,1,KosmidisStathis,1,0.3333,0.3333,0.0,31509,KosmidisStathis,1,2,2,KosmidisStathis,1,mixed_behavior:0.67; media_business:0.33,22.1515
YpenGr,False,3,3,1,46spiros,1,0.3333,0.3333,0.0,18022,46spiros,1,2,2,46spiros,1,amplifier_suspect:0.67; media_business:0.33,22.1515
akrokentrwos_2,True,3,3,1,VIVITV5,1,0.3333,0.3333,0.0,6284,VIVITV5,1,2,2,VIVITV5,1,amplifier_suspect:1.00,22.1515
fredisbeleris,False,3,3,2,Track11John,1,0.3333,0.3333,0.0,59889,Track11John,1,2,3,LGkvas,1,mixed_behavior:0.33; amplifier_suspect:0.33; media_business:0.33,22.1515
g_m_theo,True,3,3,2,AgelisDimitris,1,0.3333,0.3333,0.0,43936,nickthegreek5,1,2,2,nickthegreek5,1,mixed_behavior:0.67; media_business:0.33,22.1515
lianna_armenian,False,3,3,2,SenzakiKamo,1,0.3333,0.3333,0.0,63372,themagus2022,1,2,2,SenzakiKamo,1,amplifier_suspect:0.67; retail_user:0.33,22.1515
niktop,False,3,3,1,paliakaravana59,1,0.3333,0.3333,0.0,14986,paliakaravana59,1,2,2,paliakaravana59,1,amplifier_suspect:0.33; media_business:0.33; mixed_behavior:0.33,22.1515
nprepalas,False,3,3,2,nickthegreek5,1,0.3333,0.3333,0.0,20837,K_Sav215,1,2,2,K_Sav215,1,media_business:0.33; mixed_behavior:0.33; amplifier_suspect:0.33,22.1515
patobonato,False,3,3,2,ippotech,1,0.3333,0.3333,0.0,54451,ippotech,1,2,3,ippotech,1,mixed_behavior:0.33; retail_user:0.33; amplifier_suspect:0.33,22.1515
praktikiskepsi,True,3,3,2,vythos70,1,0.3333,0.3333,0.0,64983,tavros5791,1,2,2,tavros5791,1,mixed_behavior:0.33; unknown:0.33; amplifier_suspect:0.33,22.1515
tassos4162,False,3,3,2,angelikitsakani,1,0.3333,0.3333,0.0,14496,GiotaPapapetrou,1,2,3,angelikitsakani,1,amplifier_suspect:0.67; retail_user:0.33,22.1515
thanasisTet,False,3,3,1,angie22gr,1,0.3333,0.3333,0.0,26884,angie22gr,1,2,2,angie22gr,1,amplifier_suspect:0.67; mixed_behavior:0.33,22.1515
vxaz_79,True,3,3,1,frel_elias,1,0.3333,0.3333,0.0,1653,frel_elias,1,2,2,frel_elias,1,mixed_behavior:0.67; amplifier_suspect:0.33,22.1515
IsraelinGreece,False,6,6,1,MariaDecokeke,1,0.1667,0.1667,0.0,1841,MariaDecokeke,1,1,3,MariaDecokeke,1,mixed_behavior:0.50; media_business:0.33; retail_user:0.17,21.6732
aprosarmostos_,True,6,6,1,MKioulafa,1,0.1667,0.1667,0.0,16287,MKioulafa,1,1,1,MKioulafa,1,mixed_behavior:0.50; amplifier_suspect:0.33; media_business:0.17,21.6732
1977Harlock,False,2,2,1,Anthology2026,1,0.5,0.5,0.0,9727,Anthology2026,1,1,1,Anthology2026,1,retail_user:0.50; amplifier_suspect:0.50,21.5615
AmericaPapaBear,False,2,2,1,ThanosTzimeros,1,0.5,0.5,0.0,75084,ThanosTzimeros,1,1,1,ThanosTzimeros,1,media_business:1.00,21.5615
AnaMalamas,False,2,2,1,GeorgiadouL,1,0.5,0.5,0.0,1408,GeorgiadouL,1,1,1,GeorgiadouL,1,mixed_behavior:0.50; amplifier_suspect:0.50,21.5615
AntonisKostopou,False,2,2,1,vythos70,1,0.5,0.5,0.0,24910,vythos70,1,1,1,vythos70,1,mixed_behavior:0.50; amplifier_suspect:0.50,21.5615
BrigTheoxaris,False,2,2,1,GiotaPapapetrou,1,0.5,0.5,0.0,26360,GiotaPapapetrou,1,1,1,GiotaPapapetrou,1,retail_user:0.50; amplifier_suspect:0.50,21.5615
CharaKara,False,2,2,1,DDeppied,1,0.5,0.5,0.0,25294,DDeppied,1,1,1,DDeppied,1,mixed_behavior:0.50; amplifier_suspect:0.50,21.5615
Defence_Index,False,2,2,1,dinoskonstantin,1,0.5,0.5,0.0,30900,dinoskonstantin,1,1,1,dinoskonstantin,1,amplifier_suspect:0.50; media_business:0.50,21.5615
EuroLeague,False,2,2,1,aggelikiME25,1,0.5,0.5,0.0,509,aggelikiME25,1,1,2,aggelikiME25,1,mixed_behavior:0.50; retail_user:0.50,21.5615
GabyLob,False,2,2,1,ptableart,1,0.5,0.5,0.0,11994,ptableart,1,1,1,ptableart,1,amplifier_suspect:1.00,21.5615
GreekReporterr,False,2,2,1,46spiros,1,0.5,0.5,0.0,31723,46spiros,1,1,1,46spiros,1,amplifier_suspect:1.00,21.5615
HungaryBased,False,2,2,1,Xeniaxe19580370,1,0.5,0.5,0.0,6648,Xeniaxe19580370,1,1,1,Xeniaxe19580370,1,amplifier_suspect:0.50; mixed_behavior:0.50,21.5615
JayinKyiv,False,2,2,1,chrysib11,1,0.5,0.5,0.0,19881,chrysib11,1,1,2,chrysib11,1,amplifier_suspect:1.00,21.5615
JeanMessiha,False,2,2,1,RockRock222555,1,0.5,0.5,0.0,11254,RockRock222555,1,1,2,RockRock222555,1,mixed_behavior:0.50; amplifier_suspect:0.50,21.5615
Koutsoukosdim,False,2,2,1,MKioulafa,1,0.5,0.5,0.0,11719,MKioulafa,1,1,1,MKioulafa,1,mixed_behavior:0.50; amplifier_suspect:0.50,21.5615
MAGANEWS_X,False,2,2,1,Xeniaxe19580370,1,0.5,0.5,0.0,50682,Xeniaxe19580370,1,1,1,Xeniaxe19580370,1,amplifier_suspect:1.00,21.5615
MARIAZAHARAKI,False,2,2,1,Briassulis,1,0.5,0.5,0.0,23186,Briassulis,1,1,2,Briassulis,1,mixed_behavior:1.00,21.5615
MariaKaps1980,False,2,2,1,GiotaPapapetrou,1,0.5,0.5,0.0,390,GiotaPapapetrou,1,1,2,GiotaPapapetrou,1,retail_user:0.50; amplifier_suspect:0.50,21.5615
MarieSerpi,False,2,2,1,nikos_aggelakis,1,0.5,0.5,0.0,1978,nikos_aggelakis,1,1,1,nikos_aggelakis,1,retail_user:0.50; mixed_behavior:0.50,21.5615
MarioNawfal,False,2,2,1,46spiros,1,0.5,0.5,0.0,10799,46spiros,1,1,2,46spiros,1,amplifier_suspect:0.50; mixed_behavior:0.50,21.5615
NedosVassilis,False,2,2,1,VanaT66,1,0.5,0.5,0.0,27030,VanaT66,1,1,1,VanaT66,1,unknown:0.50; amplifier_suspect:0.50,21.5615
NikosRHuda,False,2,2,1,PitSpencer,1,0.5,0.5,0.0,50835,PitSpencer,1,1,2,PitSpencer,1,amplifier_suspect:0.50; mixed_behavior:0.50,21.5615
Onisenko,False,2,2,1,silaserafim,1,0.5,0.5,0.0,34441,silaserafim,1,1,2,silaserafim,1,media_business:0.50; amplifier_suspect:0.50,21.5615
Osint613,False,2,2,1,AnnaDiEpifanio1,1,0.5,0.5,0.0,3211,AnnaDiEpifanio1,1,1,1,AnnaDiEpifanio1,1,unknown:0.50; media_business:0.50,21.5615
P0eMPieDinges,False,2,2,1,nilsholgerson_,1,0.5,0.5,0.0,58723,nilsholgerson_,1,1,2,nilsholgerson_,1,mixed_behavior:0.50; media_business:0.50,21.5615
QuotesforGoal,False,2,2,1,Anthology2026,1,0.5,0.5,0.0,19277,Anthology2026,1,1,1,Anthology2026,1,retail_user:0.50; amplifier_suspect:0.50,21.5615
RRomani1973,False,2,2,1,Xeniaxe19580370,1,0.5,0.5,0.0,48646,Xeniaxe19580370,1,1,2,Xeniaxe19580370,1,amplifier_suspect:1.00,21.5615
SaltyGoat17,False,2,2,1,paliakaravana59,1,0.5,0.5,0.0,85526,paliakaravana59,1,1,2,paliakaravana59,1,amplifier_suspect:1.00,21.5615
Serapheima52982,False,2,2,1,ABCHeckles,1,0.5,0.5,0.0,39393,ABCHeckles,1,1,1,ABCHeckles,1,amplifier_suspect:1.00,21.5615
TheodoreLiolios,False,2,2,1,Track11John,1,0.5,0.5,0.0,34563,Track11John,1,1,2,Track11John,1,mixed_behavior:1.00,21.5615
_A_khalifa,False,2,2,1,JanSobiesk1683V,1,0.5,0.5,0.0,28984,JanSobiesk1683V,1,1,1,JanSobiesk1683V,1,unknown:0.50; mixed_behavior:0.50,21.5615
aekbcgr,False,2,2,1,Loxagos_Mark,1,0.5,0.5,0.0,3479,Loxagos_Mark,1,1,1,Loxagos_Mark,1,media_business:0.50; mixed_behavior:0.50,21.5615
amna_news,False,2,2,1,K_Sav215,1,0.5,0.5,0.0,1296,K_Sav215,1,1,1,K_Sav215,1,mixed_behavior:0.50; amplifier_suspect:0.50,21.5615
antileftis91560,True,2,2,1,chrysib11,1,0.5,0.5,0.0,47448,chrysib11,1,1,1,chrysib11,1,amplifier_suspect:0.50; mixed_behavior:0.50,21.5615
arisoikon,False,2,2,1,G4Heron,1,0.5,0.5,0.0,322,G4Heron,1,1,2,G4Heron,1,media_business:0.50; amplifier_suspect:0.50,21.5615
em3dia,False,2,2,1,Placebo_0,1,0.5,0.5,0.0,10011,Placebo_0,1,1,2,Placebo_0,1,mixed_behavior:0.50; media_business:0.50,21.5615
emmanouil52,False,2,2,1,Anthology2026,1,0.5,0.5,0.0,71449,Anthology2026,1,1,1,Anthology2026,1,retail_user:0.50; amplifier_suspect:0.50,21.5615
georgemilon,False,2,2,1,46spiros,1,0.5,0.5,0.0,118003,46spiros,1,1,2,46spiros,1,amplifier_suspect:1.00,21.5615
htheoharis,False,2,2,1,Track11John,1,0.5,0.5,0.0,17309,Track11John,1,1,2,Track11John,1,mixed_behavior:0.50; media_business:0.50,21.5615
iamvossgr,False,2,2,1,seriousthreat98,1,0.5,0.5,0.0,2800,seriousthreat98,1,1,1,seriousthreat98,1,mixed_behavior:0.50; amplifier_suspect:0.50,21.5615
itslamckay,False,2,2,1,ABCHeckles,1,0.5,0.5,0.0,35644,ABCHeckles,1,1,1,ABCHeckles,1,amplifier_suspect:1.00,21.5615
jurgen_nauditt,False,2,2,1,anastassios2401,1,0.5,0.5,0.0,13285,anastassios2401,1,1,2,anastassios2401,1,media_business:1.00,21.5615
koshercockney,False,2,2,1,Anthology2026,1,0.5,0.5,0.0,71938,Anthology2026,1,1,1,Anthology2026,1,retail_user:0.50; media_business:0.50,21.5615
lenaargiri,False,2,2,1,K_Sav215,1,0.5,0.5,0.0,10357,K_Sav215,1,1,1,K_Sav215,1,mixed_behavior:0.50; media_business:0.50,21.5615
lpniki_09,False,2,2,1,MariaDecokeke,1,0.5,0.5,0.0,15254,MariaDecokeke,1,1,2,MariaDecokeke,1,media_business:0.50; amplifier_suspect:0.50,21.5615
maravegiaskost,False,2,2,1,MKioulafa,1,0.5,0.5,0.0,8815,MKioulafa,1,1,2,MKioulafa,1,mixed_behavior:1.00,21.5615
qelouki,False,2,2,1,vythos70,1,0.5,0.5,0.0,5512,vythos70,1,1,1,vythos70,1,mixed_behavior:0.50; amplifier_suspect:0.50,21.5615
queenshelleyh,False,2,2,1,TheMadoula,1,0.5,0.5,0.0,14693,TheMadoula,1,1,1,TheMadoula,1,mixed_behavior:0.50; amplifier_suspect:0.50,21.5615
skakistisgamias,False,2,2,1,aggelikiME25,1,0.5,0.5,0.0,178,aggelikiME25,1,1,1,aggelikiME25,1,mixed_behavior:0.50; media_business:0.50,21.5615
smartassPePa1,False,2,2,1,sinakatsarou,1,0.5,0.5,0.0,42709,sinakatsarou,1,1,2,sinakatsarou,1,mixed_behavior:0.50; media_business:0.50,21.5615
sohfangwei,False,2,2,1,RockRock222555,1,0.5,0.5,0.0,57771,RockRock222555,1,1,1,RockRock222555,1,mixed_behavior:0.50; amplifier_suspect:0.50,21.5615
theliberal82,False,2,2,1,sinakatsarou,1,0.5,0.5,0.0,18542,sinakatsarou,1,1,1,sinakatsarou,1,mixed_behavior:0.50; media_business:0.50,21.5615
xerolas2,False,2,2,1,GiotaPapapetrou,1,0.5,0.5,0.0,41109,GiotaPapapetrou,1,1,1,GiotaPapapetrou,1,retail_user:0.50; amplifier_suspect:0.50,21.5615
zzoupis,False,2,2,1,galex1908,1,0.5,0.5,0.0,341,galex1908,1,1,2,galex1908,1,amplifier_suspect:0.50; mixed_behavior:0.50,21.5615
Tiramolas_,True,5,5,1,ChrisDarko39,1,0.2,0.2,0.0,30931,ChrisDarko39,1,1,2,ChrisDarko39,1,amplifier_suspect:0.40; unknown:0.20; media_business:0.20; retail_user:0.20,21.1067
ictinus_x,False,5,5,1,greek_paris_13,1,0.2,0.2,0.0,3526,greek_paris_13,1,1,2,greek_paris_13,1,mixed_behavior:0.40; journalist_public_figure:0.20; media_business:0.20; amplifier_suspect:0.20,21.1067
HumansNoContext,False,2,2,2,BananaJoeReload,1,0.5,0.5,0.0,12053,BananaJoeReload,2,2,2,BananaJoeReload,1,mixed_behavior:0.50; retail_user:0.50,20.6833
fitzelrond,False,2,2,2,G4Heron,1,0.5,0.5,0.0,4181,aggelikiME25,2,2,2,G4Heron,1,media_business:0.50; mixed_behavior:0.50,20.6833
Dora_Bakoyannis,False,4,4,1,vythos70,1,0.25,0.25,0.0,6526,vythos70,1,1,1,vythos70,1,mixed_behavior:1.00,20.6481
GinaTzak,False,4,4,1,matrixneo1979,1,0.25,0.25,0.0,3891,matrixneo1979,1,1,1,matrixneo1979,1,media_business:0.25; mixed_behavior:0.25; retail_user:0.25; amplifier_suspect:0.25,20.6481
LMEuropeNews,False,4,4,1,PitSpencer,1,0.25,0.25,0.0,15085,PitSpencer,1,1,1,PitSpencer,1,mixed_behavior:0.75; amplifier_suspect:0.25,20.6481
OratiosPoulos,True,4,4,1,Loxagos_Mark,1,0.25,0.25,0.0,28037,Loxagos_Mark,1,1,2,Loxagos_Mark,1,media_business:0.50; amplifier_suspect:0.25; mixed_behavior:0.25,20.6481
giannMak,True,4,4,1,46spiros,1,0.25,0.25,0.0,78069,46spiros,1,1,3,46spiros,1,amplifier_suspect:0.75; mixed_behavior:0.25,20.6481
i_athina_mas,False,4,4,1,Anthology2026,1,0.25,0.25,0.0,25972,Anthology2026,1,1,2,Anthology2026,1,retail_user:0.25; amplifier_suspect:0.25; mixed_behavior:0.25; unknown:0.25,20.6481
igorsushko,False,4,4,1,parodynews,1,0.25,0.25,0.0,10164,parodynews,1,1,3,parodynews,1,media_business:0.50; amplifier_suspect:0.50,20.6481
maybeshewill21,False,4,4,1,correll_caus,1,0.25,0.25,0.0,30605,correll_caus,1,1,1,correll_caus,1,unknown:0.25; mixed_behavior:0.25; amplifier_suspect:0.25; source_hub:0.25,20.6481
HamasAtrocities,False,3,3,1,Tina5996,1,0.3333,0.3333,0.0,41753,Tina5996,1,1,2,Tina5996,1,media_business:0.67; amplifier_suspect:0.33,20.5296
